"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Solyc06g073587.1",3968.26455147204,6.2233411351319,0.937190831673821,6.64042041898449,3.12789679742825e-11,4.94115015570035e-09
"Solyc06g073740.3",1129.94083558089,1.02366550718271,0.191286198833076,5.35148648165675,8.72346556733318e-08,7.5624644995507e-06
"Solyc06g073930.4",399.326529803432,-0.489286771876915,0.125031418067612,-3.91331058576275,9.1039317058815e-05,0.00319852467149306
"Solyc06g073980.4",71.6507603345837,-1.08704260587713,0.358173449792729,-3.03496143141316,0.00240566448390283,0.0373385740783929
"Solyc06g074080.3",442.195075895183,0.549031326598,0.159083933310524,3.45120538053531,0.000558088703443154,0.0134941039564951
"Solyc06g074090.3",6792.93468617607,2.15777488895818,0.32100588730052,6.72191686920093,1.79349274235082e-11,2.89757774419497e-09
"Solyc06g074420.1",72.8683048117051,4.51705583247297,1.37894853733599,3.2757247353114,0.00105391226239659,0.0213850931568693
"Solyc06g074460.4",298.01182785521,1.70137969062594,0.214999701457489,7.91340489820331,2.50443165883597e-15,6.43488066943805e-13
"Solyc06g074500.2",53.5396640776877,-1.23739969396547,0.403850255807374,-3.06400621560007,0.00218394372562864,0.0349660539735408
"Solyc06g074510.4",1581.41951557527,-0.651789678103902,0.215241728119089,-3.02817526972874,0.00246035344070502,0.0379171226987105
"Solyc06g075010.4",3167.27948796511,1.83604904960161,0.2996699098716,6.1269049347941,8.96049720472305e-10,1.13071930998771e-07
"Solyc06g075090.4",945.95454447722,-1.09172190422681,0.347580056538387,-3.14092216653472,0.00168416784218334,0.02953664753487
"Solyc06g075330.3",7.65819334213133,1.79226491594446,0.583446160111579,3.07185999064885,0.00212729479572444,0.0343687036466814
"Solyc06g075360.3",376.053236707495,1.35349423166272,0.283953552099034,4.76660433249543,1.87356730422634e-06,0.000117863411002746
"Solyc06g075500.4",708.052618832648,1.29643153069568,0.285349809937734,4.54330609499466,5.53787460803609e-06,0.000302822343310199
"Solyc06g075510.4",3054.96884035387,1.25157836100686,0.237609033478514,5.2673854301084,1.38380469761953e-07,1.14383794501683e-05
"Solyc06g075567.1",13.354359579524,3.71438246498306,0.862401083928339,4.3070243465646,1.65465403849586e-05,0.000755613533725112
"Solyc06g076020.3",940.744108050426,1.75985944442654,0.331032760381072,5.31626973233904,1.05916108420427e-07,8.99907142698817e-06
"Solyc06g076600.2",11.9127959868503,-1.96504706904189,0.519804749432707,-3.78035612638487,0.000156604195068321,0.00496612785992594
"Solyc06g082000.4",91.3792433635302,-1.48285267736111,0.430576931080088,-3.44387395219114,0.000573442976176286,0.0137856714027858
"Solyc06g082030.3",257.116677130312,1.59342881377491,0.334933263475227,4.75745167034675,1.96052174440918e-06,0.000121188657163102
"Solyc06g082480.3",579.015997931659,0.674283962858166,0.200054521986654,3.37050098224297,0.000750316385186381,0.0168434181373524
"Solyc06g082500.3",237.971897112076,0.7314166372778,0.160264478123559,4.56381005848282,5.02335302547756e-06,0.000276816606256678
"Solyc06g150137.1",2402.31472226146,0.70227558296874,0.213111270730385,3.29534698264371,0.000983002217124195,0.020452200275503
"Solyc06g082960.3",32.4561794942917,-1.30335249600529,0.352670960158696,-3.69566151808701,0.000219315000184459,0.00650502321826672
"Solyc06g082980.3",3977.14029755591,2.37879778903393,0.346773700699994,6.85979872242939,6.89576376500132e-12,1.15794533899542e-09
"Solyc06g083030.3",527.342494097854,0.721075683490305,0.191179221494391,3.77172622554831,0.000162122079887201,0.00510696525210406
"Solyc06g083040.3",15222.9478122336,3.09012219447091,0.413308839922689,7.47654513038949,7.63019474459466e-14,1.69445599881155e-11
"Solyc06g083050.3",181.879692797117,4.19370616097545,0.462509884927494,9.06727898720021,1.22026168734441e-19,4.73150922623763e-17
"Solyc06g083130.4",403.612578645301,6.84770234486771,0.5658431878646,12.1017668706233,1.03362209348361e-33,1.16015919819113e-30
"Solyc06g083220.3",261.461686198578,0.762578033213597,0.252475864457482,3.02039973148411,0.00252441277087814,0.0385642025442316
"Solyc06g083310.3",2532.77382174766,0.343472511672319,0.097057089795858,3.5388709098403,0.000401842309744113,0.0104763925398569
"Solyc06g083620.3",5065.76541137266,0.413646577144841,0.114883963852714,3.60055975849819,0.000317532835493621,0.00871519337160483
"Solyc06g083720.2",137.924154060829,-4.43594634407983,1.12987760262715,-3.92604148782622,8.63552672491352e-05,0.00306090992959281
"Solyc06g083730.3",946.152849462125,0.431554797453988,0.0878151935080166,4.91435229160649,8.90764520556292e-07,6.14771655837653e-05
"Solyc06g083850.4",86.326240183663,2.02768546210356,0.341914366140941,5.93038977855561,3.02216398084767e-09,3.35680567997695e-07
"Solyc06g083900.3",382.620957573441,5.53048075078527,0.665567984337285,8.30941523771166,9.6174825078315e-17,2.66366794755863e-14
"Solyc06g083980.3",1039.80673624174,0.456491608034551,0.152407179574392,2.99521065417873,0.0027425536454308,0.0404199716948564
"Solyc06g084190.3",22.4642502170317,2.34927627410231,0.78692515767658,2.98538717587657,0.00283219594698969,0.0412282667341312
